epoch,train_loss,train acc,test acc,f1_score,matthews_corrcoef
152,33.58813741803169,99.27608092026973,89.30041152263375,0.5301204819277108,0.5022800689028699
153,33.51951578259468,99.31574771915906,87.24279835390946,0.5026737967914439,0.48437812232342214
154,33.57175832986832,99.31574771915906,93.00411522633745,0.6330935251798562,0.6038399548240665
155,33.55557197332382,99.3256644188814,85.45953360768175,0.47,0.4531847729767672
156,33.53173020482063,99.34549781832607,82.85322359396433,0.44444444444444453,0.4385542570947299
157,33.542393893003464,99.35541451804839,85.18518518518519,0.46,0.44045074200621276
158,33.45119369029999,99.33558111860373,78.73799725651577,0.38735177865612647,0.3789815567678281
159,33.59340313076973,99.3256644188814,78.05212620027434,0.365079365079365,0.34633026813677215
160,33.51517027616501,99.33558111860373,91.35802469135803,0.5935483870967743,0.5686382767621054
161,33.5276700258255,99.34549781832607,86.83127572016461,0.48936170212765956,0.46865296860950145
162,33.37966975569725,99.44466481554939,82.3045267489712,0.42666666666666664,0.414566708068465
163,33.42375257611275,99.34549781832607,87.92866941015089,0.5217391304347827,0.505521483639078
164,33.438169449567795,99.33558111860373,87.65432098765432,0.49438202247191015,0.4677271733920077
165,33.48380666971207,99.3256644188814,88.20301783264746,0.5274725274725276,0.5109470490408226
166,33.505075573921204,99.31574771915906,80.93278463648834,0.4135021097046414,0.40502203732586395
167,33.403604716062546,99.3851646172154,88.47736625514403,0.5280898876404494,0.5085541272219147
168,33.47088322043419,99.30583101943674,84.36213991769547,0.4519230769230769,0.4358053003309325
169,33.41279894113541,99.40499801666006,86.0082304526749,0.4795918367346939,0.4623651560448566
170,33.37817099690437,99.43474811582705,86.28257887517147,0.4791666666666667,0.4588820060216959
171,33.44170153141022,99.37524791749306,90.94650205761317,0.5875,0.5652543323320026
172,33.418419778347015,99.39508131693772,82.57887517146776,0.43049327354260086,0.4182977532324444
173,33.372719049453735,99.43474811582705,85.87105624142661,0.4771573604060914,0.46003736619916635
174,33.48120313882828,99.34549781832607,85.73388203017832,0.47474747474747475,0.4577316335945492
175,33.36492940783501,99.40499801666006,90.39780521262003,0.5679012345679013,0.54385596670239
176,33.4167178273201,99.42483141610472,84.0877914951989,0.44761904761904764,0.43164894716819807
177,33.319451957941055,99.47441491471638,92.31824417009602,0.6266666666666667,0.6031331868152239
178,33.29691502451897,99.40499801666006,90.26063100137175,0.5798816568047338,0.5634282242878066
179,33.316602289676666,99.45458151527171,85.73388203017832,0.48,0.46591880394732155
180,33.27335846424103,99.45458151527171,87.65432098765432,0.5212765957446809,0.5081909866764296
181,33.2893990278244,99.40499801666006,88.61454046639231,0.5257142857142857,0.5034147483323025
182,33.42329293489456,99.39508131693772,90.12345679012346,0.5555555555555555,0.5294162609906938
183,33.3575893342495,99.42483141610472,88.61454046639231,0.5257142857142857,0.5034147483323025
184,33.333775609731674,99.45458151527171,83.40192043895748,0.45248868778280543,0.44628332355800804
185,33.331240355968475,99.44466481554939,85.45953360768175,0.47,0.4531847729767672
186,33.336271822452545,99.41491471638238,86.55692729766804,0.5000000000000001,0.4881149038490354
187,33.251687437295914,99.5140817136057,88.88888888888889,0.5474860335195532,0.5328751903278335
188,33.22252231836319,99.48433161443872,85.0480109739369,0.46305418719211816,0.4465203651287721
189,33.44633969664574,99.33558111860373,84.2249657064472,0.4651162790697675,0.45835263770772766
190,33.24559485912323,99.52399841332804,89.16323731138546,0.5485714285714286,0.5309148870759705
191,33.23141065239906,99.5140817136057,87.51714677640604,0.5027322404371585,0.4814460435036291
192,33.18868973851204,99.50416501388338,89.30041152263375,0.5357142857142858,0.5102740712953286
193,33.260591238737106,99.43474811582705,80.79561042524006,0.411764705882353,0.4033103519316668
194,33.37118837237358,99.43474811582705,89.57475994513031,0.5529411764705883,0.5322063824823383
195,33.21843430399895,99.5140817136057,85.0480109739369,0.46305418719211816,0.4465203651287721
196,33.31239214539528,99.37524791749306,84.49931412894375,0.448780487804878,0.4296095486165696
197,33.35963988304138,99.43474811582705,84.0877914951989,0.44761904761904764,0.43164894716819807
198,33.232089936733246,99.48433161443872,91.35802469135803,0.5882352941176471,0.5611716504741024
199,33.18809753656387,99.50416501388338,85.32235939643347,0.48803827751196177,0.4834849121537449
200,33.20957997441292,99.49424831416104,87.51714677640604,0.5027322404371585,0.4814460435036291
201,33.19310346245766,99.49424831416104,91.22085048010975,0.5844155844155844,0.5574412017738684
202,33.33961260318756,99.43474811582705,84.63648834019205,0.4666666666666666,0.4564712302387681
203,33.11501210927963,99.58349861166204,87.92866941015089,0.5056179775280899,0.4813361580019767
204,33.25310575962067,99.44466481554939,82.85322359396433,0.4394618834080717,0.43034306300122505
205,33.13852033019066,99.54383181277271,85.32235939643347,0.4780487804878049,0.46731244118576853
206,33.16019442677498,99.53391511305038,86.96844993141289,0.4919786096256684,0.4711584131708717
207,33.19020029902458,99.43474811582705,83.40192043895748,0.44239631336405527,0.4298489437480936
208,33.24110099673271,99.47441491471638,90.26063100137175,0.5748502994011976,0.5558383971629794
209,33.23739591240883,99.44466481554939,88.34019204389575,0.5251396648044692,0.5057486225579239
210,33.249399960041046,99.48433161443872,88.47736625514403,0.5280898876404494,0.5085541272219147
211,33.097453624010086,99.57358191193971,82.03017832647463,0.41777777777777775,0.40257293355533263
212,33.09829789400101,99.53391511305038,87.51714677640604,0.508108108108108,0.48955010682552497
213,33.133557707071304,99.54383181277271,87.24279835390946,0.5026737967914439,0.48437812232342214
214,33.08896690607071,99.55374851249505,85.18518518518519,0.45454545454545453,0.4321245151162723
215,33.20133966207504,99.40499801666006,86.28257887517147,0.4845360824742268,0.4670885347391626
216,33.14480718970299,99.52399841332804,85.45953360768175,0.47,0.4531847729767672
217,33.194174855947495,99.49424831416104,87.65432098765432,0.5161290322580646,0.5002111725252831
218,33.1581671833992,99.52399841332804,81.61865569272976,0.41739130434782606,0.4054834255110228
219,33.18403822183609,99.5140817136057,77.91495198902606,0.3831417624521073,0.3781712913176403
220,33.221759557724,99.50416501388338,83.95061728395062,0.4454976303317536,0.4295973324891203
221,33.19892397522926,99.48433161443872,85.59670781893004,0.47761194029850745,0.46364280280742753
222,33.13007244467735,99.55374851249505,90.26063100137175,0.5696969696969698,0.5481977395567799
223,33.16834199428558,99.5140817136057,87.79149519890261,0.5136612021857924,0.49483280701397103
224,33.09942972660065,99.5140817136057,80.52126200274348,0.40336134453781514,0.39162461081250205
225,33.075647324323654,99.55374851249505,87.79149519890261,0.5136612021857924,0.49483280701397103
226,33.06942903995514,99.56366521221737,88.88888888888889,0.5371428571428571,0.5171648177041365
227,33.10114759206772,99.49424831416104,85.73388203017832,0.48,0.46591880394732155
228,33.14762184023857,99.47441491471638,83.1275720164609,0.43317972350230416,0.41764170261087663
229,33.087046444416046,99.54383181277271,78.18930041152264,0.3813229571984436,0.3728834727409167
230,33.204772621393204,99.48433161443872,85.73388203017832,0.46938775510204084,0.4494902821427672
231,33.09548145532608,99.54383181277271,89.57475994513031,0.5581395348837209,0.5399790786732234
232,33.15821263194084,99.50416501388338,79.14951989026063,0.3870967741935484,0.3753472847718623
233,33.098414212465286,99.52399841332804,86.0082304526749,0.49,0.47865283491787597
234,33.053111255168915,99.54383181277271,85.32235939643347,0.46231155778894467,0.4426789883128417
235,33.17453008890152,99.46449821499405,91.4951989026063,0.5866666666666667,0.5574817616208965
236,33.116625517606735,99.50416501388338,76.6803840877915,0.3609022556390978,0.3485385524855801
237,33.11731615662575,99.5140817136057,91.08367626886145,0.5859872611464969,0.5613104946862151
238,33.17711818218231,99.49424831416104,87.10562414266118,0.4835164835164835,0.457227142965357
239,33.06419825553894,99.52399841332804,81.75582990397805,0.41409691629955947,0.39894894599495684
240,33.052914410829544,99.58349861166204,90.6721536351166,0.5750000000000001,0.5506955982919365
241,33.11271780729294,99.54383181277271,86.96844993141289,0.4973544973544974,0.4793125926363123
242,33.02235957980156,99.57358191193971,86.41975308641975,0.4870466321243523,0.46948496346039015
243,33.06324061751366,99.50416501388338,82.1673525377229,0.4298245614035088,0.4209945371058217
244,33.063480615615845,99.56366521221737,82.71604938271605,0.4272727272727273,0.4118795999965633
245,33.04731026291847,99.50416501388338,85.32235939643347,0.4568527918781726,0.4343593875644133
246,33.05056497454643,99.55374851249505,89.84910836762688,0.5647058823529412,0.5462057493304882
247,33.05979058146477,99.5140817136057,82.3045267489712,0.42152466367713004,0.4062524434636637
248,33.03816419839859,99.57358191193971,87.65432098765432,0.5054945054945055,0.4840870960030898
249,33.09356018900871,99.5140817136057,86.28257887517147,0.47368421052631576,0.450618081434233
250,32.97762060165405,99.58349861166204,88.06584362139918,0.5245901639344263,0.508219570524313
251,33.03723493218422,99.55374851249505,81.06995884773663,0.4152542372881356,0.40674584975537176
252,33.07544061541557,99.53391511305038,88.34019204389575,0.5086705202312138,0.48153135655010104
253,33.10648348927498,99.53391511305038,86.41975308641975,0.4974619289340102,0.4857153448339194
254,33.068143367767334,99.54383181277271,81.61865569272976,0.41739130434782606,0.4054834255110228
255,33.01464006304741,99.58349861166204,85.59670781893004,0.4615384615384615,0.4388929650466445
256,33.04436728358269,99.57358191193971,88.47736625514403,0.5227272727272727,0.5005591741908345
257,33.03908222913742,99.52399841332804,90.26063100137175,0.5644171779141105,0.5405038301749123
258,33.076878011226654,99.48433161443872,84.77366255144032,0.463768115942029,0.4504145285889731
259,33.0621258020401,99.54383181277271,86.28257887517147,0.489795918367347,0.47524002994694603
260,33.07873785495758,99.5140817136057,87.24279835390946,0.5026737967914439,0.48437812232342214
261,33.015098333358765,99.55374851249505,85.87105624142661,0.46632124352331616,0.4435142886216282
262,33.0675975382328,99.53391511305038,85.45953360768175,0.4752475247524753,0.46138776292769806
263,33.0677604675293,99.55374851249505,89.7119341563786,0.5508982035928144,0.5275221014584502
264,32.98208034038544,99.56366521221737,89.30041152263375,0.5465116279069766,0.526081647133849
265,33.04641231894493,99.5140817136057,87.37997256515774,0.48888888888888893,0.46241969542405065
266,33.02475020289421,99.55374851249505,86.55692729766804,0.4787234042553192,0.4554736292538587
267,32.99900150299072,99.57358191193971,86.28257887517147,0.489795918367347,0.47524002994694603
268,33.04977262020111,99.5140817136057,89.16323731138546,0.5433526011560693,0.5230741209199263
269,32.98621502518654,99.59341531138438,88.34019204389575,0.519774011299435,0.49773620000235536
270,33.02413186430931,99.58349861166204,85.32235939643347,0.4780487804878049,0.46731244118576853
271,32.99570596218109,99.5140817136057,86.69410150891632,0.49740932642487046,0.48247030087977116
272,32.977975487709045,99.6033320111067,87.79149519890261,0.5082872928176796,0.48675693242312223
273,32.99536657333374,99.55374851249505,87.24279835390946,0.49729729729729727,0.476248007310977
274,32.97838246822357,99.57358191193971,88.88888888888889,0.5263157894736843,0.5012294261107726
275,33.02497872710228,99.55374851249505,87.37997256515774,0.5053763440860216,0.48695054687449835
276,33.00591844320297,99.58349861166204,89.16323731138546,0.5485714285714286,0.5309148870759705
277,32.976184993982315,99.58349861166204,87.51714677640604,0.5133689839572193,0.4975978314759726
278,32.96354275941849,99.62316541055137,87.51714677640604,0.508108108108108,0.48955010682552497
279,32.99063926935196,99.55374851249505,86.28257887517147,0.489795918367347,0.47524002994694603
280,33.009086430072784,99.5140817136057,91.08367626886145,0.5911949685534592,0.5688050389348337
281,32.97055095434189,99.6330821102737,86.0082304526749,0.4950495049504951,0.4867202185235777
282,33.03725704550743,99.5140817136057,88.47736625514403,0.5434782608695653,0.5322097670567474
283,32.950455486774445,99.61324871082904,85.59670781893004,0.4615384615384615,0.4388929650466445
284,32.9012431204319,99.61324871082904,89.84910836762688,0.548780487804878,0.522870961215461
285,32.90701878070831,99.6033320111067,83.2647462277092,0.44545454545454555,0.43612933577410284
286,32.99959424138069,99.58349861166204,85.45953360768175,0.4752475247524753,0.46138776292769806
287,32.92324808239937,99.58349861166204,88.88888888888889,0.5371428571428571,0.5171648177041365
288,32.89783099293709,99.65291550971837,86.41975308641975,0.5025125628140703,0.4937532911505503
289,32.97661089897156,99.58349861166204,89.30041152263375,0.5568181818181819,0.5416662641970437
290,32.91189229488373,99.6330821102737,85.59670781893004,0.47236180904522607,0.4554475640222689
291,32.9896174967289,99.58349861166204,85.45953360768175,0.4854368932038835,0.4776411902959615
292,32.92208489775658,99.62316541055137,87.65432098765432,0.5161290322580646,0.5002111725252831
293,32.87122955918312,99.64299880999603,90.39780521262003,0.5625,0.5361368642518705
294,32.88173517584801,99.61324871082904,83.95061728395062,0.4454976303317536,0.4295973324891203
295,32.895609974861145,99.6330821102737,82.3045267489712,0.42666666666666664,0.414566708068465
296,32.95134311914444,99.62316541055137,90.94650205761317,0.576923076923077,0.5501396164230267
297,32.94405481219292,99.54383181277271,91.22085048010975,0.5675675675675675,0.5345898532753983
298,32.96586710214615,99.61324871082904,90.39780521262003,0.5679012345679013,0.54385596670239
299,32.92040729522705,99.64299880999603,86.14540466392319,0.482051282051282,0.4647154073628548
300,32.93581795692444,99.56366521221737,88.47736625514403,0.5227272727272727,0.5005591741908345
301,32.922532469034195,99.61324871082904,91.22085048010975,0.5844155844155844,0.5574412017738684
302,32.85474640130997,99.6628322094407,88.20301783264746,0.5222222222222221,0.5029743681550286
303,32.895622074604034,99.62316541055137,88.06584362139918,0.5297297297297298,0.516154305854621
304,32.92592152953148,99.58349861166204,85.73388203017832,0.4901960784313726,0.4821393009863009
305,32.919196635484695,99.6033320111067,86.55692729766804,0.4895833333333333,0.4719051298738318
306,32.96131896972656,99.61324871082904,87.10562414266118,0.4946236559139786,0.47368992122371356
307,32.94731646776199,99.58349861166204,89.7119341563786,0.5664739884393064,0.5507692971664765
308,32.897115141153336,99.61324871082904,90.6721536351166,0.569620253164557,0.5430415237746344
309,32.89729958772659,99.62316541055137,85.32235939643347,0.48803827751196177,0.4834849121537449
310,33.02768602967262,99.5140817136057,85.59670781893004,0.4615384615384615,0.4388929650466445
311,32.87494194507599,99.6330821102737,88.06584362139918,0.5084745762711864,0.484080860178416
312,32.931851625442505,99.59341531138438,88.34019204389575,0.5251396648044692,0.5057486225579239
313,32.93104296922684,99.61324871082904,90.80932784636488,0.593939393939394,0.5767340066235722
314,32.84080693125725,99.6330821102737,88.34019204389575,0.519774011299435,0.49773620000235536
315,32.92161339521408,99.61324871082904,87.65432098765432,0.5054945054945055,0.4840870960030898
316,32.91796827316284,99.6033320111067,89.98628257887518,0.5680473372781065,0.5493767318480745
317,32.87133249640465,99.61324871082904,88.06584362139918,0.5297297297297298,0.516154305854621
318,32.885550767183304,99.62316541055137,87.51714677640604,0.5133689839572193,0.4975978314759726
